Modified Julian Date,UNIX time,Julian/Gregorian,Common year,Common month,Common day,Imperial era,Era name,Japanese year,Northern Court era name,Northern Court year,Is leap month,Japanese month,Japanese day
-387869,-37018598400,J,796,12,1,1456,延暦,15,,,0,10,28
-387866,-37018339200,J,796,12,4,1456,延暦,15,,,0,11,1
-387838,-37015920000,J,797,1,1,1456,延暦,15,,,0,11,29
-387836,-37015747200,J,797,1,3,1456,延暦,15,,,0,12,1
-387807,-37013241600,J,797,2,1,1456,延暦,15,,,0,12,30
-387806,-37013155200,J,797,2,2,1457,延暦,16,,,0,1,1
-387779,-37010822400,J,797,3,1,1457,延暦,16,,,0,1,28
-387777,-37010649600,J,797,3,3,1457,延暦,16,,,0,2,1
-387748,-37008144000,J,797,4,1,1457,延暦,16,,,0,2,30
-387747,-37008057600,J,797,4,2,1457,延暦,16,,,0,3,1
-387718,-37005552000,J,797,5,1,1457,延暦,16,,,0,4,1
-387688,-37002960000,J,797,5,31,1457,延暦,16,,,0,5,1
-387687,-37002873600,J,797,6,1,1457,延暦,16,,,0,5,2
-387659,-37000454400,J,797,6,29,1457,延暦,16,,,0,6,1
-387657,-37000281600,J,797,7,1,1457,延暦,16,,,0,6,3
-387630,-36997948800,J,797,7,28,1457,延暦,16,,,0,7,1
-387626,-36997603200,J,797,8,1,1457,延暦,16,,,0,7,5
-387600,-36995356800,J,797,8,27,1457,延暦,16,,,0,8,1
-387595,-36994924800,J,797,9,1,1457,延暦,16,,,0,8,6
-387571,-36992851200,J,797,9,25,1457,延暦,16,,,0,9,1
-387565,-36992332800,J,797,10,1,1457,延暦,16,,,0,9,7
-387541,-36990259200,J,797,10,25,1457,延暦,16,,,0,10,1
-387534,-36989654400,J,797,11,1,1457,延暦,16,,,0,10,8
-387512,-36987753600,J,797,11,23,1457,延暦,16,,,0,11,1
-387504,-36987062400,J,797,12,1,1457,延暦,16,,,0,11,9
-387482,-36985161600,J,797,12,23,1457,延暦,16,,,0,12,1
-387473,-36984384000,J,798,1,1,1457,延暦,16,,,0,12,10
-387452,-36982569600,J,798,1,22,1458,延暦,17,,,0,1,1
-387442,-36981705600,J,798,2,1,1458,延暦,17,,,0,1,11
-387422,-36979977600,J,798,2,21,1458,延暦,17,,,0,2,1
-387414,-36979286400,J,798,3,1,1458,延暦,17,,,0,2,9
-387393,-36977472000,J,798,3,22,1458,延暦,17,,,0,3,1
-387383,-36976608000,J,798,4,1,1458,延暦,17,,,0,3,11
-387363,-36974880000,J,798,4,21,1458,延暦,17,,,0,4,1
-387353,-36974016000,J,798,5,1,1458,延暦,17,,,0,4,11
-387334,-36972374400,J,798,5,20,1458,延暦,17,,,0,5,1
-387322,-36971337600,J,798,6,1,1458,延暦,17,,,0,5,13
-387304,-36969782400,J,798,6,19,1458,延暦,17,,,1,5,1
-387292,-36968745600,J,798,7,1,1458,延暦,17,,,1,5,13
-387275,-36967276800,J,798,7,18,1458,延暦,17,,,0,6,1
-387261,-36966067200,J,798,8,1,1458,延暦,17,,,0,6,15
-387246,-36964771200,J,798,8,16,1458,延暦,17,,,0,7,1
-387230,-36963388800,J,798,9,1,1458,延暦,17,,,0,7,17
-387216,-36962179200,J,798,9,15,1458,延暦,17,,,0,8,1
-387200,-36960796800,J,798,10,1,1458,延暦,17,,,0,8,17
-387187,-36959673600,J,798,10,14,1458,延暦,17,,,0,9,1
-387169,-36958118400,J,798,11,1,1458,延暦,17,,,0,9,19
-387158,-36957168000,J,798,11,12,1458,延暦,17,,,0,10,1
-387139,-36955526400,J,798,12,1,1458,延暦,17,,,0,10,20
-387128,-36954576000,J,798,12,12,1458,延暦,17,,,0,11,1
-387108,-36952848000,J,799,1,1,1458,延暦,17,,,0,11,21
-387098,-36951984000,J,799,1,11,1458,延暦,17,,,0,12,1
-387077,-36950169600,J,799,2,1,1458,延暦,17,,,0,12,22
-387068,-36949392000,J,799,2,10,1459,延暦,18,,,0,1,1
-387049,-36947750400,J,799,3,1,1459,延暦,18,,,0,1,20
-387039,-36946886400,J,799,3,11,1459,延暦,18,,,0,2,1
-387018,-36945072000,J,799,4,1,1459,延暦,18,,,0,2,22
-387009,-36944294400,J,799,4,10,1459,延暦,18,,,0,3,1
-386988,-36942480000,J,799,5,1,1459,延暦,18,,,0,3,22
-386979,-36941702400,J,799,5,10,1459,延暦,18,,,0,4,1
-386957,-36939801600,J,799,6,1,1459,延暦,18,,,0,4,23
-386950,-36939196800,J,799,6,8,1459,延暦,18,,,0,5,1
-386927,-36937209600,J,799,7,1,1459,延暦,18,,,0,5,24
-386920,-36936604800,J,799,7,8,1459,延暦,18,,,0,6,1
-386896,-36934531200,J,799,8,1,1459,延暦,18,,,0,6,25
-386891,-36934099200,J,799,8,6,1459,延暦,18,,,0,7,1
-386865,-36931852800,J,799,9,1,1459,延暦,18,,,0,7,27
-386862,-36931593600,J,799,9,4,1459,延暦,18,,,0,8,1
-386835,-36929260800,J,799,10,1,1459,延暦,18,,,0,8,28
-386832,-36929001600,J,799,10,4,1459,延暦,18,,,0,9,1
-386804,-36926582400,J,799,11,1,1459,延暦,18,,,0,9,29
-386803,-36926496000,J,799,11,2,1459,延暦,18,,,0,10,1
-386774,-36923990400,J,799,12,1,1459,延暦,18,,,0,10,30
-386773,-36923904000,J,799,12,2,1459,延暦,18,,,0,11,1
-386744,-36921398400,J,799,12,31,1459,延暦,18,,,0,12,1
-386743,-36921312000,J,800,1,1,1459,延暦,18,,,0,12,2
-386714,-36918806400,J,800,1,30,1460,延暦,19,,,0,1,1
-386712,-36918633600,J,800,2,1,1460,延暦,19,,,0,1,3
-386685,-36916300800,J,800,2,28,1460,延暦,19,,,0,2,1
-386683,-36916128000,J,800,3,1,1460,延暦,19,,,0,2,3
-386655,-36913708800,J,800,3,29,1460,延暦,19,,,0,3,1
-386652,-36913449600,J,800,4,1,1460,延暦,19,,,0,3,4
-386625,-36911116800,J,800,4,28,1460,延暦,19,,,0,4,1
-386622,-36910857600,J,800,5,1,1460,延暦,19,,,0,4,4
-386596,-36908611200,J,800,5,27,1460,延暦,19,,,0,5,1
-386591,-36908179200,J,800,6,1,1460,延暦,19,,,0,5,6
-386566,-36906019200,J,800,6,26,1460,延暦,19,,,0,6,1
-386561,-36905587200,J,800,7,1,1460,延暦,19,,,0,6,6
-386537,-36903513600,J,800,7,25,1460,延暦,19,,,0,7,1
-386530,-36902908800,J,800,8,1,1460,延暦,19,,,0,7,8
-386507,-36900921600,J,800,8,24,1460,延暦,19,,,0,8,1
-386499,-36900230400,J,800,9,1,1460,延暦,19,,,0,8,9
-386478,-36898416000,J,800,9,22,1460,延暦,19,,,0,9,1
-386469,-36897638400,J,800,10,1,1460,延暦,19,,,0,9,10
-386448,-36895824000,J,800,10,22,1460,延暦,19,,,0,10,1
-386438,-36894960000,J,800,11,1,1460,延暦,19,,,0,10,11
-386419,-36893318400,J,800,11,20,1460,延暦,19,,,0,11,1
-386408,-36892368000,J,800,12,1,1460,延暦,19,,,0,11,12
-386389,-36890726400,J,800,12,20,1460,延暦,19,,,0,12,1
-386377,-36889689600,J,801,1,1,1460,延暦,19,,,0,12,13
-386360,-36888220800,J,801,1,18,1461,延暦,20,,,0,1,1
-386346,-36887011200,J,801,2,1,1461,延暦,20,,,0,1,15
-386330,-36885628800,J,801,2,17,1461,延暦,20,,,1,1,1
-386318,-36884592000,J,801,3,1,1461,延暦,20,,,1,1,13
-386301,-36883123200,J,801,3,18,1461,延暦,20,,,0,2,1
-386287,-36881913600,J,801,4,1,1461,延暦,20,,,0,2,15
-386271,-36880531200,J,801,4,17,1461,延暦,20,,,0,3,1
-386257,-36879321600,J,801,5,1,1461,延暦,20,,,0,3,15
-386242,-36878025600,J,801,5,16,1461,延暦,20,,,0,4,1
-386226,-36876643200,J,801,6,1,1461,延暦,20,,,0,4,17
-386212,-36875433600,J,801,6,15,1461,延暦,20,,,0,5,1
-386196,-36874051200,J,801,7,1,1461,延暦,20,,,0,5,17
-386183,-36872928000,J,801,7,14,1461,延暦,20,,,0,6,1
-386165,-36871372800,J,801,8,1,1461,延暦,20,,,0,6,19
-386153,-36870336000,J,801,8,13,1461,延暦,20,,,0,7,1
-386134,-36868694400,J,801,9,1,1461,延暦,20,,,0,7,20
-386123,-36867744000,J,801,9,12,1461,延暦,20,,,0,8,1
-386104,-36866102400,J,801,10,1,1461,延暦,20,,,0,8,20
-386094,-36865238400,J,801,10,11,1461,延暦,20,,,0,9,1
-386073,-36863424000,J,801,11,1,1461,延暦,20,,,0,9,22
-386064,-36862646400,J,801,11,10,1461,延暦,20,,,0,10,1
-386043,-36860832000,J,801,12,1,1461,延暦,20,,,0,10,22
-386035,-36860140800,J,801,12,9,1461,延暦,20,,,0,11,1
-386012,-36858153600,J,802,1,1,1461,延暦,20,,,0,11,24
-386005,-36857548800,J,802,1,8,1461,延暦,20,,,0,12,1
-385981,-36855475200,J,802,2,1,1461,延暦,20,,,0,12,25
-385976,-36855043200,J,802,2,6,1462,延暦,21,,,0,1,1
-385953,-36853056000,J,802,3,1,1462,延暦,21,,,0,1,24
-385946,-36852451200,J,802,3,8,1462,延暦,21,,,0,2,1
-385922,-36850377600,J,802,4,1,1462,延暦,21,,,0,2,25
-385917,-36849945600,J,802,4,6,1462,延暦,21,,,0,3,1
-385892,-36847785600,J,802,5,1,1462,延暦,21,,,0,3,26
-385888,-36847440000,J,802,5,5,1462,延暦,21,,,0,4,1
-385861,-36845107200,J,802,6,1,1462,延暦,21,,,0,4,28
-385858,-36844848000,J,802,6,4,1462,延暦,21,,,0,5,1
-385831,-36842515200,J,802,7,1,1462,延暦,21,,,0,5,28
-385828,-36842256000,J,802,7,4,1462,延暦,21,,,0,6,1
-385800,-36839836800,J,802,8,1,1462,延暦,21,,,0,6,29
-385799,-36839750400,J,802,8,2,1462,延暦,21,,,0,7,1
-385769,-36837158400,J,802,9,1,1462,延暦,21,,,0,8,1
-385739,-36834566400,J,802,10,1,1462,延暦,21,,,0,9,1
-385710,-36832060800,J,802,10,30,1462,延暦,21,,,0,10,1
-385708,-36831888000,J,802,11,1,1462,延暦,21,,,0,10,3
-385680,-36829468800,J,802,11,29,1462,延暦,21,,,0,11,1
-385678,-36829296000,J,802,12,1,1462,延暦,21,,,0,11,3
-385651,-36826963200,J,802,12,28,1462,延暦,21,,,0,12,1
-385647,-36826617600,J,803,1,1,1462,延暦,21,,,0,12,5
-385621,-36824371200,J,803,1,27,1463,延暦,22,,,0,1,1
-385616,-36823939200,J,803,2,1,1463,延暦,22,,,0,1,6
-385592,-36821865600,J,803,2,25,1463,延暦,22,,,0,2,1
-385588,-36821520000,J,803,3,1,1463,延暦,22,,,0,2,5
-385562,-36819273600,J,803,3,27,1463,延暦,22,,,0,3,1
-385557,-36818841600,J,803,4,1,1463,延暦,22,,,0,3,6
-385533,-36816768000,J,803,4,25,1463,延暦,22,,,0,4,1
-385527,-36816249600,J,803,5,1,1463,延暦,22,,,0,4,7
-385504,-36814262400,J,803,5,24,1463,延暦,22,,,0,5,1
-385496,-36813571200,J,803,6,1,1463,延暦,22,,,0,5,9
-385474,-36811670400,J,803,6,23,1463,延暦,22,,,0,6,1
-385466,-36810979200,J,803,7,1,1463,延暦,22,,,0,6,9
-385445,-36809164800,J,803,7,22,1463,延暦,22,,,0,7,1
-385435,-36808300800,J,803,8,1,1463,延暦,22,,,0,7,11
-385415,-36806572800,J,803,8,21,1463,延暦,22,,,0,8,1
-385404,-36805622400,J,803,9,1,1463,延暦,22,,,0,8,12
-385385,-36803980800,J,803,9,20,1463,延暦,22,,,0,9,1
-385374,-36803030400,J,803,10,1,1463,延暦,22,,,0,9,12
-385356,-36801475200,J,803,10,19,1463,延暦,22,,,0,10,1
-385343,-36800352000,J,803,11,1,1463,延暦,22,,,0,10,14
-385326,-36798883200,J,803,11,18,1463,延暦,22,,,1,10,1
-385313,-36797760000,J,803,12,1,1463,延暦,22,,,1,10,14
-385296,-36796291200,J,803,12,18,1463,延暦,22,,,0,11,1
-385282,-36795081600,J,804,1,1,1463,延暦,22,,,0,11,15
-385267,-36793785600,J,804,1,16,1463,延暦,22,,,0,12,1
-385251,-36792403200,J,804,2,1,1463,延暦,22,,,0,12,17
-385237,-36791193600,J,804,2,15,1464,延暦,23,,,0,1,1
-385222,-36789897600,J,804,3,1,1464,延暦,23,,,0,1,16
-385208,-36788688000,J,804,3,15,1464,延暦,23,,,0,2,1
-385191,-36787219200,J,804,4,1,1464,延暦,23,,,0,2,18
-385178,-36786096000,J,804,4,14,1464,延暦,23,,,0,3,1
-385161,-36784627200,J,804,5,1,1464,延暦,23,,,0,3,18
-385149,-36783590400,J,804,5,13,1464,延暦,23,,,0,4,1
-385130,-36781948800,J,804,6,1,1464,延暦,23,,,0,4,20
-385120,-36781084800,J,804,6,11,1464,延暦,23,,,0,5,1
-385100,-36779356800,J,804,7,1,1464,延暦,23,,,0,5,21
-385090,-36778492800,J,804,7,11,1464,延暦,23,,,0,6,1
-385069,-36776678400,J,804,8,1,1464,延暦,23,,,0,6,22
-385061,-36775987200,J,804,8,9,1464,延暦,23,,,0,7,1
-385038,-36774000000,J,804,9,1,1464,延暦,23,,,0,7,24
-385031,-36773395200,J,804,9,8,1464,延暦,23,,,0,8,1
-385008,-36771408000,J,804,10,1,1464,延暦,23,,,0,8,24
-385002,-36770889600,J,804,10,7,1464,延暦,23,,,0,9,1
-384977,-36768729600,J,804,11,1,1464,延暦,23,,,0,9,26
-384972,-36768297600,J,804,11,6,1464,延暦,23,,,0,10,1
-384947,-36766137600,J,804,12,1,1464,延暦,23,,,0,10,26
-384942,-36765705600,J,804,12,6,1464,延暦,23,,,0,11,1
-384916,-36763459200,J,805,1,1,1464,延暦,23,,,0,11,27
-384912,-36763113600,J,805,1,5,1464,延暦,23,,,0,12,1
-384885,-36760780800,J,805,2,1,1464,延暦,23,,,0,12,28
-384883,-36760608000,J,805,2,3,1465,延暦,24,,,0,1,1
-384857,-36758361600,J,805,3,1,1465,延暦,24,,,0,1,27
-384853,-36758016000,J,805,3,5,1465,延暦,24,,,0,2,1
-384826,-36755683200,J,805,4,1,1465,延暦,24,,,0,2,28
-384824,-36755510400,J,805,4,3,1465,延暦,24,,,0,3,1
-384796,-36753091200,J,805,5,1,1465,延暦,24,,,0,3,29
-384794,-36752918400,J,805,5,3,1465,延暦,24,,,0,4,1
-384765,-36750412800,J,805,6,1,1465,延暦,24,,,0,5,1
-384736,-36747907200,J,805,6,30,1465,延暦,24,,,0,6,1
-384735,-36747820800,J,805,7,1,1465,延暦,24,,,0,6,2
-384706,-36745315200,J,805,7,30,1465,延暦,24,,,0,7,1
-384704,-36745142400,J,805,8,1,1465,延暦,24,,,0,7,3
-384677,-36742809600,J,805,8,28,1465,延暦,24,,,0,8,1
-384673,-36742464000,J,805,9,1,1465,延暦,24,,,0,8,5
-384648,-36740304000,J,805,9,26,1465,延暦,24,,,0,9,1
-384643,-36739872000,J,805,10,1,1465,延暦,24,,,0,9,6
-384618,-36737712000,J,805,10,26,1465,延暦,24,,,0,10,1
-384612,-36737193600,J,805,11,1,1465,延暦,24,,,0,10,7
-384588,-36735120000,J,805,11,25,1465,延暦,24,,,0,11,1
-384582,-36734601600,J,805,12,1,1465,延暦,24,,,0,11,7
-384558,-36732528000,J,805,12,25,1465,延暦,24,,,0,12,1
-384551,-36731923200,J,806,1,1,1465,延暦,24,,,0,12,8
-384528,-36729936000,J,806,1,24,1466,延暦,25,,,0,1,1
-384520,-36729244800,J,806,2,1,1466,延暦,25,,,0,1,9
-384499,-36727430400,J,806,2,22,1466,延暦,25,,,0,2,1
-384492,-36726825600,J,806,3,1,1466,延暦,25,,,0,2,8
-384469,-36724838400,J,806,3,24,1466,延暦,25,,,0,3,1
-384461,-36724147200,J,806,4,1,1466,延暦,25,,,0,3,9
-384440,-36722332800,J,806,4,22,1466,延暦,25,,,0,4,1
-384431,-36721555200,J,806,5,1,1466,延暦,25,,,0,4,10
-384410,-36719740800,J,806,5,22,1466,延暦,25,,,0,5,1
-384400,-36718876800,J,806,6,1,1466,延暦,25,,,0,5,11
-384393,-36718272000,J,806,6,8,1466,大同,1,,,0,5,18
-384381,-36717235200,J,806,6,20,1466,大同,1,,,0,6,1
-384370,-36716284800,J,806,7,1,1466,大同,1,,,0,6,12
-384352,-36714729600,J,806,7,19,1466,大同,1,,,1,6,1
-384339,-36713606400,J,806,8,1,1466,大同,1,,,1,6,14
-384322,-36712137600,J,806,8,18,1466,大同,1,,,0,7,1
-384308,-36710928000,J,806,9,1,1466,大同,1,,,0,7,15
-384293,-36709632000,J,806,9,16,1466,大同,1,,,0,8,1
-384278,-36708336000,J,806,10,1,1466,大同,1,,,0,8,16
-384264,-36707126400,J,806,10,15,1466,大同,1,,,0,9,1
-384247,-36705657600,J,806,11,1,1466,大同,1,,,0,9,18
-384234,-36704534400,J,806,11,14,1466,大同,1,,,0,10,1
-384217,-36703065600,J,806,12,1,1466,大同,1,,,0,10,18
-384204,-36701942400,J,806,12,14,1466,大同,1,,,0,11,1
-384186,-36700387200,J,807,1,1,1466,大同,1,,,0,11,19
-384174,-36699350400,J,807,1,13,1466,大同,1,,,0,12,1
-384155,-36697708800,J,807,2,1,1466,大同,1,,,0,12,20
-384144,-36696758400,J,807,2,12,1467,大同,2,,,0,1,1
-384127,-36695289600,J,807,3,1,1467,大同,2,,,0,1,18
-384115,-36694252800,J,807,3,13,1467,大同,2,,,0,2,1
-384096,-36692611200,J,807,4,1,1467,大同,2,,,0,2,20
-384085,-36691660800,J,807,4,12,1467,大同,2,,,0,3,1
-384066,-36690019200,J,807,5,1,1467,大同,2,,,0,3,20
-384056,-36689155200,J,807,5,11,1467,大同,2,,,0,4,1
-384035,-36687340800,J,807,6,1,1467,大同,2,,,0,4,22
-384026,-36686563200,J,807,6,10,1467,大同,2,,,0,5,1
-384005,-36684748800,J,807,7,1,1467,大同,2,,,0,5,22
-383997,-36684057600,J,807,7,9,1467,大同,2,,,0,6,1
-383974,-36682070400,J,807,8,1,1467,大同,2,,,0,6,24
-383968,-36681552000,J,807,8,7,1467,大同,2,,,0,7,1
-383943,-36679392000,J,807,9,1,1467,大同,2,,,0,7,26
-383938,-36678960000,J,807,9,6,1467,大同,2,,,0,8,1
-383913,-36676800000,J,807,10,1,1467,大同,2,,,0,8,26
-383909,-36676454400,J,807,10,5,1467,大同,2,,,0,9,1
-383882,-36674121600,J,807,11,1,1467,大同,2,,,0,9,28
-383879,-36673862400,J,807,11,4,1467,大同,2,,,0,10,1
-383852,-36671529600,J,807,12,1,1467,大同,2,,,0,10,28
-383850,-36671356800,J,807,12,3,1467,大同,2,,,0,11,1
-383821,-36668851200,J,808,1,1,1467,大同,2,,,0,11,30
-383820,-36668764800,J,808,1,2,1467,大同,2,,,0,12,1
-383791,-36666259200,J,808,1,31,1468,大同,3,,,0,1,1
-383790,-36666172800,J,808,2,1,1468,大同,3,,,0,1,2
-383761,-36663667200,J,808,3,1,1468,大同,3,,,0,2,1
-383731,-36661075200,J,808,3,31,1468,大同,3,,,0,3,1
-383730,-36660988800,J,808,4,1,1468,大同,3,,,0,3,2
-383702,-36658569600,J,808,4,29,1468,大同,3,,,0,4,1
-383700,-36658396800,J,808,5,1,1468,大同,3,,,0,4,3
-383672,-36655977600,J,808,5,29,1468,大同,3,,,0,5,1
-383669,-36655718400,J,808,6,1,1468,大同,3,,,0,5,4
-383642,-36653385600,J,808,6,28,1468,大同,3,,,0,6,1
-383639,-36653126400,J,808,7,1,1468,大同,3,,,0,6,4
-383613,-36650880000,J,808,7,27,1468,大同,3,,,0,7,1
-383608,-36650448000,J,808,8,1,1468,大同,3,,,0,7,6
-383584,-36648374400,J,808,8,25,1468,大同,3,,,0,8,1
-383577,-36647769600,J,808,9,1,1468,大同,3,,,0,8,8
-383554,-36645782400,J,808,9,24,1468,大同,3,,,0,9,1
-383547,-36645177600,J,808,10,1,1468,大同,3,,,0,9,8
-383525,-36643276800,J,808,10,23,1468,大同,3,,,0,10,1
-383516,-36642499200,J,808,11,1,1468,大同,3,,,0,10,10
-383496,-36640771200,J,808,11,21,1468,大同,3,,,0,11,1
-383486,-36639907200,J,808,12,1,1468,大同,3,,,0,11,11
-383466,-36638179200,J,808,12,21,1468,大同,3,,,0,12,1
-383455,-36637228800,J,809,1,1,1468,大同,3,,,0,12,12
-383436,-36635587200,J,809,1,20,1469,大同,4,,,0,1,1
-383424,-36634550400,J,809,2,1,1469,大同,4,,,0,1,13
-383407,-36633081600,J,809,2,18,1469,大同,4,,,0,2,1
-383396,-36632131200,J,809,3,1,1469,大同,4,,,0,2,12
-383377,-36630489600,J,809,3,20,1469,大同,4,,,1,2,1
-383365,-36629452800,J,809,4,1,1469,大同,4,,,1,2,13
-383348,-36627984000,J,809,4,18,1469,大同,4,,,0,3,1
-383335,-36626860800,J,809,5,1,1469,大同,4,,,0,3,14
-383318,-36625392000,J,809,5,18,1469,大同,4,,,0,4,1
-383304,-36624182400,J,809,6,1,1469,大同,4,,,0,4,15
-383288,-36622800000,J,809,6,17,1469,大同,4,,,0,5,1
-383274,-36621590400,J,809,7,1,1469,大同,4,,,0,5,15
-383259,-36620294400,J,809,7,16,1469,大同,4,,,0,6,1
-383243,-36618912000,J,809,8,1,1469,大同,4,,,0,6,17
-383229,-36617702400,J,809,8,15,1469,大同,4,,,0,7,1
-383212,-36616233600,J,809,9,1,1469,大同,4,,,0,7,18
-383200,-36615196800,J,809,9,13,1469,大同,4,,,0,8,1
-383182,-36613641600,J,809,10,1,1469,大同,4,,,0,8,19
-383170,-36612604800,J,809,10,13,1469,大同,4,,,0,9,1
-383151,-36610963200,J,809,11,1,1469,大同,4,,,0,9,20
-383141,-36610099200,J,809,11,11,1469,大同,4,,,0,10,1
-383121,-36608371200,J,809,12,1,1469,大同,4,,,0,10,21
-383111,-36607507200,J,809,12,11,1469,大同,4,,,0,11,1
-383090,-36605692800,J,810,1,1,1469,大同,4,,,0,11,22
-383082,-36605001600,J,810,1,9,1469,大同,4,,,0,12,1
-383059,-36603014400,J,810,2,1,1469,大同,4,,,0,12,24
-383052,-36602409600,J,810,2,8,1470,大同,5,,,0,1,1
-383031,-36600595200,J,810,3,1,1470,大同,5,,,0,1,22
-383023,-36599904000,J,810,3,9,1470,大同,5,,,0,2,1
-383000,-36597916800,J,810,4,1,1470,大同,5,,,0,2,24
-382993,-36597312000,J,810,4,8,1470,大同,5,,,0,3,1
-382970,-36595324800,J,810,5,1,1470,大同,5,,,0,3,24
-382964,-36594806400,J,810,5,7,1470,大同,5,,,0,4,1
-382939,-36592646400,J,810,6,1,1470,大同,5,,,0,4,26
-382934,-36592214400,J,810,6,6,1470,大同,5,,,0,5,1
-382909,-36590054400,J,810,7,1,1470,大同,5,,,0,5,26
-382905,-36589708800,J,810,7,5,1470,大同,5,,,0,6,1
-382878,-36587376000,J,810,8,1,1470,大同,5,,,0,6,28
-382875,-36587116800,J,810,8,4,1470,大同,5,,,0,7,1
-382847,-36584697600,J,810,9,1,1470,大同,5,,,0,7,29
-382845,-36584524800,J,810,9,3,1470,大同,5,,,0,8,1
-382817,-36582105600,J,810,10,1,1470,大同,5,,,0,8,29
-382816,-36582019200,J,810,10,2,1470,大同,5,,,0,9,1
-382798,-36580464000,J,810,10,20,1470,弘仁,1,,,0,9,19
-382786,-36579427200,J,810,11,1,1470,弘仁,1,,,0,10,1
-382756,-36576835200,J,810,12,1,1470,弘仁,1,,,0,11,1
-382727,-36574329600,J,810,12,30,1470,弘仁,1,,,0,12,1
-382725,-36574156800,J,811,1,1,1470,弘仁,1,,,0,12,3
-382698,-36571824000,J,811,1,28,1471,弘仁,2,,,0,1,1
-382694,-36571478400,J,811,2,1,1471,弘仁,2,,,0,1,5
-382668,-36569232000,J,811,2,27,1471,弘仁,2,,,0,2,1
-382666,-36569059200,J,811,3,1,1471,弘仁,2,,,0,2,3
-382639,-36566726400,J,811,3,28,1471,弘仁,2,,,0,3,1
-382635,-36566380800,J,811,4,1,1471,弘仁,2,,,0,3,5
-382610,-36564220800,J,811,4,26,1471,弘仁,2,,,0,4,1
-382605,-36563788800,J,811,5,1,1471,弘仁,2,,,0,4,6
-382580,-36561628800,J,811,5,26,1471,弘仁,2,,,0,5,1
-382574,-36561110400,J,811,6,1,1471,弘仁,2,,,0,5,7
-382551,-36559123200,J,811,6,24,1471,弘仁,2,,,0,6,1
-382544,-36558518400,J,811,7,1,1471,弘仁,2,,,0,6,8
-382521,-36556531200,J,811,7,24,1471,弘仁,2,,,0,7,1
-382513,-36555840000,J,811,8,1,1471,弘仁,2,,,0,7,9
-382491,-36553939200,J,811,8,23,1471,弘仁,2,,,0,8,1
-382482,-36553161600,J,811,9,1,1471,弘仁,2,,,0,8,10
-382462,-36551433600,J,811,9,21,1471,弘仁,2,,,0,9,1
-382452,-36550569600,J,811,10,1,1471,弘仁,2,,,0,9,11
-382432,-36548841600,J,811,10,21,1471,弘仁,2,,,0,10,1
-382421,-36547891200,J,811,11,1,1471,弘仁,2,,,0,10,12
